__id,countryName,iso3166Alpha2Code,iso3166Alpha3Code,m49code,wbCountryCode,wbIncomeLevelCode,wbIncomeLevelName,wbLendingTypeCode,wbLendingTypeName,wbRegion,wbRegionCode,responseDate,roundId,extendedBreakCode,educationStatusCode,educationStatusPrePrimaryCode,educationStatusPrimaryCode,educationStatusLowerSecondaryCode,educationStatusUpperSecondaryCode,educationStatusHigherCode,educationStatusVocationalCode,vaccineAvailabilityForTeachersCode,inPersonAdditionalSupportPrePrimary,inPersonAdditionalSupportPrimary,inPersonAdditionalSupportLowerSecondary,inPersonAdditionalSupportUpperSecondary,remoteEducationModalitiesPrePrimaryCode,remoteEducationModalitiesPrimaryCode,remoteEducationModalitiesLowerSecondaryCode,remoteEducationModalitiesUpperSecondaryCode,remoteEducationModalitiesHigherCode,remoteEducationModalitiesVocationalCode,inPersonPrioritizationCategoriesCode,inPersonPrioritizationGradeLevelCode,inPersonPrioritizationStudentNeedCode,inPersonPrioritizationGeographyCode,inPersonLearningCoveragePrePrimaryCode,inPersonLearningCoveragePrimaryCode,inPersonLearningCoverageLowerSecondaryCode,inPersonLearningCoverageUpperSecondaryCode,inPersonLearningCoverageHigherCode,inPersonLearningCoverageVocationalCode
recsyKDXwN078Lfgu,Singapore,SG,SGP,702,SGP,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2022-01-20,24,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,5,,,,1,1,1,1,1,1
recmhPNOJS5USJCNs,Singapore,SG,SGP,702,SGP,HIC,High income,LNX,Not classified,East Asia and Pacific,EAP,2022-02-02,25,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recb0Mr0Y2CWlfZ3C,Sint Maarten (Dutch part),SX,SXM,534,SXM,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-04-30,6,2,4,4,4,4,4,4,4,2,8,8,8,8,,,,,,,5,,,,5,5,5,5,5,5
recKRSttPwR6mf6Ja,Sint Maarten (Dutch part),SX,SXM,534,SXM,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-06-28,10,2,4,4,4,4,4,4,4,2,8,8,8,8,,,,,,,5,,,,5,5,5,5,5,5
recs0SXt52lXi1KhZ,Sint Maarten (Dutch part),SX,SXM,534,SXM,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-08-02,12,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
recOZZl15C4hfnH9n,Sint Maarten (Dutch part),SX,SXM,534,SXM,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-12-06,21,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,5,5,5,5,5,5
recoSFevHHwEHnL3V,Sint Maarten (Dutch part),SX,SXM,534,SXM,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2022-01-29,25,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,5,5,5,5,5,5
recaPEthzGgtkt8YL,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-01-31,1,2,3,,,,,,,,,,,,8,1,1,1,1,6,2,,"8,9,10,11,12",,5,5,5,5,5,5
recxe1hWU3UvU8OKx,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-02-26,2,2,"3,4",,,,,,,1,,"2,3,4","2,3,4","2,3,4",8,1,1,1,1,1,"1,2","1,2,19,22","9,11",,5,5,4,4,4,4
recs3eZC8qmMVIpFu,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-12,3,2,"2,3",,,,,,,2,1,"1,3",3,,1,"1,2,4,5","1,4,5","1,4",1,1,"1,2,3","1,2,22",10,15,3,3,3,3,4,4
recQ952O9rM2S3uTT,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-26,4,2,3,,,,,,,2,7,4,4,7,1,1,1,1,1,1,"1,2","1,2,22","23,7,8,9,10",,3,3,4,4,4,4
recUHwgT6Pwt88UnR,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-04-11,5,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recPwlsaXLgqe0GJn,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-02,6,2,"4,2,3","4,2","4,2","4,3,2",2,2,2,1,,3,"3,4",4,1,"1,2,5,8","1,5,8",1,1,1,"1,2","1,2,21,22","23,7,11",15,2,2,3,4,6,6
recK7uR3KEW4wHBob,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-16,7,2,4,4,4,4,4,2,2,2,,"3,4,6","3,4,6",6,7,7,7,7,1,1,"1,2","21,22","23,7,8,9",15,2,2,3,3,6,6
recFfKVMOkbwvoaBO,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-01,8,2,4,4,4,4,4,2,4,2,,"3,4","3,4",,7,"1,2,5,8","1,5,8",1,1,1,5,,,15,1,1,1,1,6,2
rec8HRKDY4Svm1TY0,Slovak Republic,SK,SVK,703,SVK,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-02-09,26,2,"4,3",4,"4,3","4,3","4,3",5,4,6,7,4,4,4,6,"1,2",1,1,1,1,5,,,,5,2,2,2,5,5
rec5eU0Mbypn00CnG,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-01-31,1,2,3,,,,,,,,,,,,8,6,1,1,1,6,"1,2","1,2",10,,5,5,5,5,5,5
recB4fVifFM6pPWww,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-01,2,2,"2,4",,,,,,,2,8,8,8,8,1,7,1,1,1,1,5,,,,5,5,5,5,5,5
recIsZvgU2B1T1ZeS,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-14,3,2,3,,,,,,,1,8,8,8,8,1,1,1,1,1,1,5,,,,1,1,2,2,2,2
reci14u4BBnA0yxUm,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-28,4,2,"3,4",,,,,,,1,7,7,7,7,1,1,1,1,1,1,1,"1,2,19",,,1,1,3,3,6,6
recArPzPrbgwgRfKi,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-04-11,5,2,"3,4",,,,,,,1,,,,,7,7,1,1,1,1,1,"1,2,3,4",,,1,1,3,3,5,5
rec9NEJ3PF1FbfdR6,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-07,6,2,"4,3",4,4,3,3,3,3,1,7,7,7,7,1,1,1,1,1,1,1,"1,2",,,1,1,2,2,2,2
rec6LJYHu2NBqcXDX,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-20,7,2,4,4,4,4,4,4,4,1,6,6,6,6,,,,,,,5,,,,1,1,1,1,1,1
recMK33JDYqO8czyN,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-03,8,2,4,4,4,4,4,4,4,1,,5,5,5,,,,,,,5,,,,1,1,1,1,1,1
recoQrMRh3FkVUHq4,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-17,9,2,4,4,4,4,4,4,4,1,5,5,5,5,,,,,,,5,,,,1,1,1,1,1,1
recSbZY1Ezz9AquJl,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-01,10,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recYqNUKIwJAhIqTl,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-15,11,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recZe7d0S5oMPhB6J,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-29,12,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recjwLcuqRuezxoqy,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-12,13,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recpaJ1RM2WDhhNbm,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-26,14,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recrIvWirZh2eXca2,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-09,15,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recw0M32U78tpNpqN,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-22,16,2,4,4,4,4,4,4,"4,5",6,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,5
recJlMNhc6Lr5koJN,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-07,17,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
rec5yeAy507xdS7sF,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-21,18,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recRNjOHQE95kqwLY,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-11-04,19,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recVtdUWnrIpuJ1C6,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-11-21,20,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recmXRbSlG3elubMZ,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-06,21,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recEQlqfbR7Bdqscm,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-15,22,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recOa1OR1fQ4xFuE5,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-06,23,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recx6JgwwkDwTv9ip,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-20,24,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recqUjXJnHfFLbAeF,Slovenia,SI,SVN,705,SVN,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-02-02,25,2,4,4,4,4,4,4,4,6,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
recbtxuQP16CQrh2m,Solomon Islands,SB,SLB,90,SLB,LMC,Lower middle income,IDX,IDA,East Asia and Pacific,EAP,2021-06-02,8,2,4,4,4,4,4,4,4,2,,,,3,,,,,,,5,,,,1,1,1,1,1,1
recygCmRBgHHmwmeQ,Solomon Islands,SB,SLB,90,SLB,LMC,Lower middle income,IDX,IDA,East Asia and Pacific,EAP,2021-11-09,20,2,4,4,4,4,4,4,4,1,,,,3,,,,,,,5,,,,1,1,1,1,1,1
receFYbkS3c3dVA0d,Solomon Islands,SB,SLB,90,SLB,LMC,Lower middle income,IDX,IDA,East Asia and Pacific,EAP,2022-02-10,26,2,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,
recmRlSKRSJGeWLcC,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-03-07,3,2,4,,,,,,,,8,8,8,8,,,,,,,5,,,,2,2,2,2,2,2
recuqOhSBOcahpZit,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-04-03,4,2,"1,4",,,,,,,1,7,7,7,7,,,,,,,5,,,,2,2,2,2,2,2
recqyOnifxBAub7sF,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-05-04,6,2,"4,1","4,1","4,1","4,1","4,1","4,1","4,1",2,,"2,3","2,3","2,3",,,,,,,1,"2,3,4,5",,,2,2,2,2,2,2
recur1hC9GttZIDHE,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-05-19,7,2,"4,1","4,1","4,1","4,1","4,1","4,1","4,1",2,,"2,3","2,3","2,3",,,,,,,5,,,,2,2,2,2,2,2
recuFmg456iG1DwN9,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-06-10,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recikBFDbShwBEZut,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-08-31,14,2,4,4,4,4,4,4,4,2,2,2,2,2,,,,,,,5,,,,1,1,1,1,1,1
recEezYsSlze1f7nB,Somalia,SO,SOM,706,SOM,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-09-02,15,2,"4,1","4,1","4,1","4,1","4,1","4,1","4,1",2,,"2,3","2,3","2,3",,,,,,,5,,,,2,2,2,2,2,2
rec00RQ89ontWNdJQ,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-01-29,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
recPhPqhPStOcN2Zv,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-04-06,5,2,3,,,,,,,2,,2,2,2,,,,,,,5,,,,1,1,1,1,6,6
recsKVtuk508I2B49,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-05-04,6,2,4,4,4,4,4,3,3,2,,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,6,6
recwhjOSfTWpbxiFD,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-06-03,8,2,4,4,4,4,4,3,3,2,7,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,5,5
recovmyvJGFNaLxRR,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-06-13,9,2,4,4,4,4,4,3,3,2,7,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,5,5
recVgm9niuiXeWaMy,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-09-09,15,2,4,4,4,4,4,3,3,6,7,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,4,4
rechKR7IWbhkFNtbl,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2021-11-12,20,2,4,4,4,4,4,3,3,6,7,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,2,2
recAh6VNnQUm5XqQN,South Africa,ZA,ZAF,710,ZAF,UMC,Upper middle income,IBD,IBRD,Sub-Saharan Africa,SSA,2022-02-02,25,2,4,4,4,4,4,3,3,6,7,2,2,2,7,7,7,7,1,1,5,,,,1,1,1,1,2,2
recXlEK8x2ECqoBez,South Sudan,SS,SSD,728,SSD,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-01-28,1,2,"2,4,5",,,,,,,,,,,,3,3,3,3,6,6,"1,4","20,22",,,4,3,4,3,4,4
recNTY3hEvhD2Vhww,South Sudan,SS,SSD,728,SSD,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-04-03,4,2,"2,4,5",,,,,,,2,7,7,7,7,3,3,3,3,6,7,"1,2","20,22",23,,4,3,4,3,4,4
recKCC2GbPMyUv0UZ,South Sudan,SS,SSD,728,SSD,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-06-03,8,2,4,4,4,4,4,4,4,2,7,7,7,7,,,,,,,5,,,,1,1,1,1,1,1
rec0wTsEz1HBkQqnz,South Sudan,SS,SSD,728,SSD,LIC,Low income,IDX,IDA,Sub-Saharan Africa,SSA,2021-08-31,14,2,4,4,4,4,4,4,4,5,7,"1,2","1,2","1,2",,,,,,,5,,,,1,1,1,1,1,1
recDI2su5zkVQxANJ,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-02-01,1,2,"3,4",,,,,,,,,,,,8,6,6,1,1,6,5,,,,5,5,5,5,5,5
recudZFmSxcOdGLrG,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-02-23,2,2,"3,4",,,,,,,1,8,8,8,8,8,6,1,1,1,6,1,"1,2",,,1,1,1,1,1,1
recAGjwtxKPHH42Xr,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-09,3,2,4,,,,,,,2,"3,6","3,6","3,6","3,6",,,,,,,1,"1,2,19",,,1,1,1,1,5,5
recBKwNFDeJzXiabY,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-03-28,4,2,4,,,,,,,1,8,8,8,8,,,,,,,5,,,,1,1,1,1,5,5
recOOMmkhhD8o0qXh,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-04-12,5,2,4,,,,,,,1,6,6,6,6,,,,,,,2,,"8,9,12","16,18",1,1,1,1,1,1
recSPjZzGNpcu01Po,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-06,6,2,4,4,4,4,4,4,4,1,6,6,6,6,,,,,,,2,,"8,9,12","16,18",1,1,1,1,1,1
recXZBM4ORKfUXgEy,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-05-20,7,2,4,4,4,4,4,4,4,1,6,6,6,6,,,,,,,2,,"8,9,12","16,18",1,1,1,1,1,1
recpi8PHRNKMpxrkx,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-03,8,2,"3,4","3,4","3,4","3,4","3,4","3,4","3,4",1,6,6,6,6,,,,,,,2,,"8,9,12","16,18",1,1,1,1,1,1
recEN45ZSmvxIgnbQ,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-15,9,2,4,4,4,4,4,4,4,1,6,6,6,6,,,,,,,2,,"8,9,12","16,18",1,1,1,1,1,1
recUo7esmgCTspM8t,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-06-28,10,2,4,4,4,4,4,4,4,2,4,4,4,4,,,,,,,5,,,,5,5,5,5,5,5
rec1PB2nrWW4URTnD,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-15,11,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
recKvaUAGJwK5DYdS,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-07-29,12,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
recygRk9uFdgKnso9,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-11,13,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
rec3w64uH6HMehDiE,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-08-22,14,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
rec2aJ6v3vyNTksZp,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-01,15,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
rectQGqTgfL5nzity,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-09-21,16,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
recqHbTmslSbPJbmJ,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-07,17,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
recFCgprG8noEcwFS,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-20,18,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
rec3bxdlBZUJY6zal,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-10-29,19,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
reczYf4vWzfIu3G1V,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-11-11,20,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
reciRUoOtgLzzptPZ,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-01,21,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
recncM1vLvebS4HSH,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2021-12-16,22,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20",,15,1,1,1,1,1,1
recxNVdA7TmSfrUXk,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-03,23,1,,,,,,,,6,3,3,3,3,,,,,,,,,,,,,,,,
recBUz9uTwblbUQru,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-01-19,24,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
recrx0qtF9fi3d8Me,Spain,ES,ESP,724,ESP,HIC,High income,LNX,Not classified,Europe and Central Asia,ECA,2022-02-03,25,2,4,4,4,4,4,4,4,6,3,3,3,3,,,,,,,1,"1,2,19,20,3",,15,1,1,1,1,1,1
recNf2jT3wTSPwdLA,Sri Lanka,LK,LKA,144,LKA,LMC,Lower middle income,IBD,IBRD,South Asia,SAR,2021-01-29,1,2,3,,,,,,,2,,,,,2,"1,2,4,5","1,2,4,5","1,2,4,5","1,4,5","1,4,5","1,3","2,3,4",,15,3,3,3,3,3,3
reczOYzfS6Max4LFy,Sri Lanka,LK,LKA,144,LKA,LMC,Lower middle income,IBD,IBRD,South Asia,SAR,2021-05-02,6,2,"2,1","2,1","2,1","2,1","2,1","2,1","2,1",2,,,,,2,"1,3,4,5,8","1,2,3,4,5,8","1,2,3,4,5,8","1,4,5","1,4,5",,,,,,,,,,
recDJT3C42VETtgVP,Sri Lanka,LK,LKA,144,LKA,LMC,Lower middle income,IBD,IBRD,South Asia,SAR,2021-05-26,8,2,"2,1",1,"2,1","2,1","2,1","2,1","2,1",2,,,,,6,"1,3,4,5,8","1,2,3,4,5,8","1,2,3,4,5,8","1,4","1,4",,,,,,,,,,
recxbTgCyEyz34nDa,Sri Lanka,LK,LKA,144,LKA,LMC,Lower middle income,IBD,IBRD,South Asia,SAR,2021-09-08,15,2,"2,1",1,"2,1","2,1","2,1","2,1","2,1",1,,,,,6,"1,2,3,4,5,8","1,2,3,4,5,8","1,2,3,4,5,8","1,4,5","1,4,5",,,,,,,,,,
recDFtTciiNKeDEvY,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-05-01,6,2,4,4,4,4,4,4,4,2,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recsvc5ykclac20NJ,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-05-20,7,2,4,4,4,4,4,4,4,2,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recBm2aY3wAtvmwtQ,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-06-03,8,2,4,4,4,4,4,4,4,2,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recGcdQPwx2Fo3CR5,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-08-17,14,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
rec9RLXI54mRwWKOH,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-09-23,16,2,5,5,5,5,5,5,5,2,,,,,,,,,,,,,,,,,,,,
rec2g6WldPHnjzqGt,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-10-07,17,1,,,,,,,,7,8,8,8,8,,,,,,,,,,,,,,,,
recv1qAaYfTh190q3,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-10-21,18,2,5,5,5,5,5,5,5,7,,,,,,,,,,,,,,,,,,,,
rec9sEda3prU6f4yG,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-11-18,20,2,5,5,5,5,5,5,5,7,,,,,,,,,,,,,,,,,,,,
receMep1HClo1jFDE,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-12-02,21,2,4,5,4,4,4,4,5,7,8,8,8,8,,,,,,,5,,,,5,1,1,1,1,5
reclUPQJmObzsIC6t,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2021-12-17,22,1,,,,,,,,7,8,8,8,8,,,,,,,,,,,,,,,,
recfIzMWSDbXRxlHu,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2022-01-06,23,2,4,4,4,4,4,4,5,7,8,8,8,8,,,,,,,5,,,,5,5,5,5,5,5
recB8epyvz5Y1C89i,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2022-01-20,24,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,1
recn2TYz6thR0YnCG,St Martin (French part),MF,MAF,663,MAF,HIC,High income,LNX,Not classified,Latin America and Caribbean,LAC,2022-01-30,25,2,4,4,4,4,4,4,4,7,8,8,8,8,,,,,,,5,,,,1,1,1,1,1,5
